timestamp,lat,lon,env,device,band,AGC,CN0,RSSI,RSSI_pred_raw,RSSI_pred_final,RSSI_pred_cal,RSSI_pred_gated,jammed,jammed_pred
2026-01-04 05:17:00,45.06438828,7.659904957,urban,pixel6,L1,84.3644512129837,60.18233629333288,-87.94034477779691,-98.550995,-97.92499193706843,-97.92499193706843,,0,0
2026-01-04 00:51:00,45.0639534,7.661012173,urban,hisilicon980,L5,85.58184056455005,-20.686894726733563,-108.1319476847782,-101.51794,-101.91876748966813,-101.91876748966813,-101.91876748966813,1,1
2026-01-04 15:31:00,45.06403732,7.663963795,urban,xiaomi_11,L1,81.03213422501459,62.47436160057802,-91.89508598110358,-93.284546,-92.6380686682009,-92.6380686682009,,0,0
2026-01-02 10:44:00,45.06168747,7.662013531,urban,samsung_s21,L1,88.01274239802778,-23.52394545110684,-109.24945043137404,-107.56644,-107.36786300093326,-107.36786300093326,-107.36786300093326,1,1
2026-01-06 04:41:00,45.06145859,7.663308144,urban,bcm47755_new,L5,86.23380434632843,57.88802037614632,-99.25341799932129,-97.32472,-98.15862096984009,-98.15862096984009,-98.15862096984009,0,1
2026-01-06 13:05:00,45.06101227,7.662696838,urban,snapdragon855,L1,91.17613173051816,-29.6771661479464,-118.85166603282664,-113.88174,-113.6478419399869,-113.6478419399869,-113.6478419399869,1,1
2026-01-07 01:01:00,45.06205368,7.660533428,urban,oneplus9,L1,86.47342598720941,-25.32834441145188,-108.7385491594004,-103.71247,-103.54142168721236,-103.54142168721236,-103.54142168721236,1,1
2026-01-06 23:21:00,45.06317139,7.662633896,urban,oneplus9,L1,84.6874614537974,-22.856472531833123,-103.64730044823492,-99.68282,-99.56078668685956,-99.56078668685956,-99.56078668685956,1,1
2026-01-05 19:24:00,45.06392288,7.661103725,urban,samsung_s21,L1,85.65267269331831,-22.047246135864505,-104.85880199759784,-102.20781,-102.0984215152698,-102.0984215152698,-102.0984215152698,1,1
2026-01-05 16:59:00,45.06137848,7.661093235,urban,xiaomi_11,L1,89.63237682451164,-25.970027583354543,-113.16103009041822,-110.66163,-110.4722386417619,-110.4722386417619,-110.4722386417619,1,1
2026-01-05 04:17:00,45.06393433,7.658947945,urban,snapdragon855,L1,81.02403963194733,57.5270434268153,-91.2074281981118,-91.473114,-92.85595052691626,-92.85595052691626,,0,0
2026-01-01 17:45:00,45.06429672,7.663793087,urban,ublox_wired_like,L5,80.81788399864674,63.46064362971434,-89.90223908860439,-93.559685,-94.4020501636578,-94.4020501636578,,0,0
2026-01-06 18:17:00,45.06075668,7.660471439,urban,Moto_g,L1,86.88604226802924,63.83721266775242,-103.98234359026064,-100.201584,-99.89320093903362,-99.89320093903362,-99.89320093903362,0,1
2026-01-01 17:50:00,45.06095505,7.663450718,urban,samsung_s21,L1,83.2269824816991,60.59102338318068,-96.41305654175264,-96.36182,-96.34972573468863,-96.34972573468863,,0,0
2026-01-03 05:50:00,45.06386566,7.661911011,urban,Moto_g,L1,88.13729562271189,-24.98508634976704,-109.01350880197748,-107.70032,-107.51824755767436,-107.51824755767436,-107.51824755767436,1,1
2026-01-04 12:02:00,45.0610733,7.66439867,urban,ublox_wired,L1,85.84715800038303,60.92215606459287,-97.50968293770548,-99.84703,-99.50766121091324,-99.50766121091324,,0,0
2026-01-03 22:50:00,45.06089401,7.660491467,urban,pixel6,L1,83.81185133896989,59.471288333593066,-93.9974870715868,-97.87012,-97.21725567849101,-97.21725567849101,,0,0
2026-01-06 18:27:00,45.06112671,7.662270069,urban,ublox_wired,L1,90.72459174021462,-29.59635826277959,-116.57132049284117,-112.14911,-112.26599126637991,-112.26599126637991,-112.26599126637991,1,1
2026-01-05 13:07:00,45.06105423,7.663143635,urban,ublox_wired,L1,83.94434720851663,58.96776671625713,-99.2368468334916,-98.00716,-97.59955083355388,-97.59955083355388,,0,0
2026-01-01 13:10:00,45.06190872,7.664415836,urban,hisilicon980,L1,75.43998762237271,59.640760557188734,-86.50177508068394,-77.01045,-78.87420712448424,-78.87420712448424,-78.87420712448424,0,1
2026-01-01 02:12:00,45.0630455,7.663676262,urban,ublox_wired_like,L1,88.85949113539502,-22.9274328217514,-109.19181109799084,-108.43254,-107.92798658408321,-107.92798658408321,-107.92798658408321,1,1
