timestamp,lat,lon,env,device,band,AGC,CN0,RSSI,RSSI_pred_raw,RSSI_pred_final,RSSI_pred_cal,RSSI_pred_gated,jammed,jammed_pred
2026-01-01 10:30:00,45.14355545,7.617628306,open_sky,oneplus9,L1,102.14340905670105,60.22872095393189,-132.71754801112186,-132.60136,-133.36846400168218,-133.36846400168218,,0,0
2026-01-03 07:39:00,45.14717927,7.621688233,open_sky,Moto_g,L1,85.80425121754692,9.364629180056182,-77.36611624452301,-75.74441,-75.57942439842176,-75.57942439842176,-75.57942439842176,1,1
2026-01-01 03:21:00,45.14750204,7.622375817,open_sky,xiaomi_11,L1,91.5671365035378,22.59799896082916,-83.10259653287497,-92.6025,-92.55780914228991,-92.55780914228991,-92.55780914228991,1,1
2026-01-07 00:58:00,45.14600174,7.619704113,open_sky,Moto_g,L1,80.78867617767413,0.9609963729863557,-66.35650431339633,-69.567345,-69.30295130385481,-69.30295130385481,-69.30295130385481,1,1
2026-01-03 05:54:00,45.14471962,7.619075035,open_sky,samsung_s21,L1,79.2898760605357,-0.6358372691390319,-65.88818783645357,-69.05147,-68.16533100807692,-68.16533100807692,-68.16533100807692,1,1
2026-01-04 08:42:00,45.14520667,7.620982271,open_sky,samsung_s21,L1,78.61137225940507,-0.4682274855560138,-71.29878206001224,-68.84159,-67.9501604634313,-67.9501604634313,-67.9501604634313,1,1
2026-01-07 04:59:00,45.14296357,7.621127236,open_sky,Moto_g,L1,82.84572051652715,7.085825175571878,-70.0067957203874,-72.58141,-72.36552659749101,-72.36552659749101,-72.36552659749101,1,1
2026-01-04 21:13:00,45.14429757,7.621197629,open_sky,samsung_s21,L1,85.600758771563,-0.9858089385992556,-68.8315986920821,-71.608864,-70.78722973492445,-70.78722973492445,-70.78722973492445,1,1
2026-01-01 06:52:00,45.14750272,7.618298784,open_sky,samsung_s21,L1,103.67600616337896,60.79730003408689,-140.4042974648321,-135.75443,-136.55067409858628,-136.55067409858628,,0,0
2026-01-01 08:58:00,45.14526176,7.623310142,open_sky,xiaomi_11,L1,87.01112881201276,7.673003413876998,-77.03997931729519,-75.38083,-74.97990595442867,-74.97990595442867,-74.97990595442867,1,1
2026-01-06 19:22:00,45.14532926,7.617829583,open_sky,xiaomi_11,L1,87.08748457835277,11.079195245557262,-74.79404500265377,-77.67761,-77.32419847975962,-77.32419847975962,-77.32419847975962,1,1
2026-01-04 21:14:00,45.14738684,7.619039712,open_sky,xiaomi_11,L1,103.82109823524922,63.2006434405176,-132.81094081048812,-133.4324,-134.23228032668487,-134.23228032668487,,0,0
2026-01-01 07:12:00,45.14703309,7.618358542,open_sky,pixel6,L1,101.21531065309892,62.02635096469445,-132.80446465873055,-132.96098,-133.31007189211792,-133.31007189211792,,0,0
2026-01-01 12:13:00,45.14537157,7.623233498,open_sky,samsung_s21,L1,88.51799444728348,20.039180038700707,-85.11373901598073,-89.20209,-88.82419063395324,-88.82419063395324,-88.82419063395324,1,1
2026-01-05 01:36:00,45.14380375,7.622459795,open_sky,xiaomi_11,L1,105.10206815822698,61.22982721135498,-135.5018170400116,-134.92369,-135.75441490753133,-135.75441490753133,,0,0
2026-01-03 20:04:00,45.14300835,7.62233105,open_sky,xiaomi_11,L1,89.35042242757966,15.864548839833072,-83.64807245205044,-83.433365,-83.19900906683365,-83.19900906683365,-83.19900906683365,1,1
