timestamp,lat,lon,env,device,band,AGC,CN0,RSSI,RSSI_pred_raw,RSSI_pred_final,RSSI_pred_cal,RSSI_pred_gated,jammed,jammed_pred
2026-01-01 10:30:00,45.14355545,7.617628306,open_sky,oneplus9,L1,102.14340905670105,60.22872095393189,-132.71754801112186,-133.93222,-135.27043945469694,-135.27043945469694,-135.27043945469694,0,1
2026-01-03 07:39:00,45.14717927,7.621688233,open_sky,Moto_g,L1,85.80425121754692,9.364629180056182,-77.15345886708887,-77.21234,-74.99855574280275,-74.99855574280275,-74.99855574280275,1,1
2026-01-01 03:21:00,45.14750204,7.622375817,open_sky,xiaomi_11,L1,91.5671365035378,22.59799896082916,-83.53817078227618,-85.31701,-83.4255751991236,-83.4255751991236,-83.4255751991236,1,1
2026-01-07 00:58:00,45.14600174,7.619704113,open_sky,Moto_g,L1,80.78867617767413,0.9609963729863557,-65.6170847009148,-75.69829,-73.42527059842185,-73.42527059842185,-73.42527059842185,1,1
2026-01-03 05:54:00,45.14471962,7.619075035,open_sky,samsung_s21,L1,79.2898760605357,-0.6358372691390319,-65.581255730225,-75.05284,-72.92361387534058,-72.92361387534058,-72.92361387534058,1,1
2026-01-04 08:42:00,45.14520667,7.620982271,open_sky,samsung_s21,L1,78.61137225940507,-0.4682274855560138,-71.83072848079078,-75.02593,-72.89478765132156,-72.89478765132156,-72.89478765132156,1,1
2026-01-07 04:59:00,45.14296357,7.621127236,open_sky,Moto_g,L1,82.84572051652715,7.085825175571878,-68.7961475263698,-76.02256,-73.76222871629346,-73.76222871629346,-73.76222871629346,1,1
2026-01-04 21:13:00,45.14429757,7.621197629,open_sky,samsung_s21,L1,85.600758771563,-0.9858089385992556,-68.3886889709184,-76.24667,-74.20251092156896,-74.20251092156896,-74.20251092156896,1,1
2026-01-01 06:52:00,45.14750272,7.618298784,open_sky,samsung_s21,L1,103.67600616337896,60.79730003408689,-140.4042974648321,-133.28093,-135.3006530591384,-135.3006530591384,-135.3006530591384,0,1
2026-01-01 08:58:00,45.14526176,7.623310142,open_sky,xiaomi_11,L1,87.01112881201276,7.673003413876998,-76.8522892346006,-77.217026,-74.80982278621673,-74.80982278621673,-74.80982278621673,1,1
2026-01-06 19:22:00,45.14532926,7.617829583,open_sky,xiaomi_11,L1,87.08748457835277,11.079195245557262,-74.81106652272932,-77.38252,-74.98585767931623,-74.98585767931623,-74.98585767931623,1,1
2026-01-04 21:14:00,45.14738684,7.619039712,open_sky,xiaomi_11,L1,103.82109823524922,63.2006434405176,-132.81094081048812,-133.81445,-135.0111106714278,-135.0111106714278,,0,0
2026-01-01 07:12:00,45.14703309,7.618358542,open_sky,pixel6,L1,101.21531065309892,62.02635096469445,-132.80446465873055,-133.14072,-134.67105518391458,-134.67105518391458,-134.67105518391458,0,1
2026-01-01 12:13:00,45.14537157,7.623233498,open_sky,samsung_s21,L1,88.51799444728348,20.039180038700707,-86.23811538642694,-81.87276,-80.22947201273719,-80.22947201273719,-80.22947201273719,1,1
2026-01-05 01:36:00,45.14380375,7.622459795,open_sky,xiaomi_11,L1,105.10206815822698,61.22982721135498,-135.5018170400116,-134.0877,-135.30176463285375,-135.30176463285375,-135.30176463285375,0,1
2026-01-03 20:04:00,45.14300835,7.62233105,open_sky,xiaomi_11,L1,89.35042242757966,15.864548839833072,-84.38398641237447,-79.62125,-77.36713293386907,-77.36713293386907,-77.36713293386907,1,1
2026-01-01 00:16:00,45.14691434,7.616257876,open_sky,oneplus9,L1,101.94619633789152,55.18575148284296,-134.65642797482667,-133.63945,-134.96116356449102,-134.96116356449102,-134.96116356449102,0,1
2026-01-06 14:35:00,45.14720957,7.62138704,open_sky,pixel6,L1,108.77017631116657,68.1265337316042,-143.87720149099013,-135.24103,-136.92579716765297,-136.92579716765297,-136.92579716765297,0,1
2026-01-02 08:36:00,45.14498223,7.617956304,open_sky,Moto_g,L1,86.92777902375474,14.6966549665824,-78.66124511029506,-78.53661,-76.3746352033012,-76.3746352033012,-76.3746352033012,1,1
2026-01-05 13:07:00,45.14289127,7.623509241,open_sky,pixel6,L1,86.58726177440728,16.06124249404261,-82.31034483047297,-77.25104,-74.6719460804953,-74.6719460804953,-74.6719460804953,1,1
2026-01-06 03:34:00,45.14556777,7.620218813,open_sky,pixel6,L1,82.76050338086159,-7.316481652145159,-59.18951224499238,-76.0881,-73.42349692164123,-73.42349692164123,-73.42349692164123,1,1
