timestamp,AGC,CN0,RSSI,jammed,device,band,env,is_synth,lat,lon,h_m,building_density,local_signal_variance,jammer_lat,jammer_lon,dist_to_jammer,Elevation,x_enu,y_enu,device_idx,band_idx,AGC_base,CN0_base,Delta_CN0,Delta_AGC_raw,AGC_sign,Delta_AGC,RSSI_pred_raw,RSSI_pred,RSSI_pred_cal,RSSI_pred_final,jammed_pred,detection_score,RSSI_pred_gated
2026-01-01 14:34:00,89.26474314666122,20.423469998584785,-89.47232804492513,1,oneplus9,L1,suburban,1,45.11888329,7.628372037,238.6084433778472,0.415628928,10.0,45.12,7.63,178.14184864240747,49.73242066,-127.73297078648125,-124.17248653302528,1,0,105.1562742407138,60.644763263186576,40.22129326460179,15.891531094052581,1,15.891531094052581,-89.51512,-89.273605505215,-89.273605505215,-89.273605505215,1,38.72746023146851,-89.273605505215
2026-01-01 01:12:00,104.4438520816204,55.10734767089623,-140.9216048515013,0,Moto_g,L1,suburban,1,45.12122764,7.630915948,251.32505905595465,0.489573113,5.390123585,45.12,7.63,154.26961590296656,5.278159716,71.86696449857064,136.50733974629358,0,0,103.82217112682127,61.30645978480102,6.199112113904789,-0.6216809547991318,1,-0.6216809547991318,-134.65755,-135.4632520064422,-135.4632520064422,-135.4632520064422,1,5.77428309821531,-135.4632520064422
2026-01-07 02:10:00,102.01255237547704,56.22545915388172,-133.55752012719216,0,Moto_g,L1,suburban,1,45.12158737,7.62731178,268.28804324131346,0.435946676,4.458353731,45.12,7.63,275.0332220706482,20.6242611,-210.9226848077168,176.5074907080916,0,0,103.82217112682127,61.30645978480102,5.0810006309192985,1.8096187513442317,1,1.8096187513442317,-132.93813,-133.69977633763222,-133.69977633763222,-133.69977633763222,1,4.86075575428604,-133.69977633763222
2026-01-01 03:08:00,103.69686857369582,63.02537024092333,-138.17253767572944,0,pixel6,L1,suburban,1,45.11988736,7.628473837,248.9452559303541,0.350720462,4.562496266,45.12,7.63,120.39881070340572,41.4330426,-119.74555557741331,-12.524996536971193,2,0,104.49512901321523,60.47861275926962,-2.5467574816537066,0.7982604395194102,1,0.7982604395194102,-135.30113,-136.1512845890864,-136.1512845890864,-136.1512845890864,0,2.4208146252521137,
2026-01-05 08:20:00,99.36264627284982,59.87781433292616,-129.05426349181772,0,samsung_s21,L1,suburban,1,45.11802582,7.627899368,247.30388635590083,0.349615896,2.733562199,45.12,7.63,274.506747998568,21.65970882,-164.8194497597451,-219.51880028290103,3,0,103.35911229232516,61.425260534366274,1.547446201440117,3.996466019475349,1,3.996466019475349,-130.56264,-131.59773513595138,-131.59773513595138,-131.59773513595138,0,2.927574357258037,
2026-01-06 19:47:00,94.03753845054143,31.72192588835012,-103.85886816295395,1,samsung_s21,L1,suburban,1,45.12102338,7.628742394,241.21641505115105,0.362462306,6.597419993,45.12,7.63,150.61805842455664,42.75748145,-98.67407948396593,113.7946640294488,3,0,103.35911229232516,61.425260534366274,29.703334646016152,9.321573841783731,1,9.321573841783731,-103.96017,-104.32791837286076,-104.32791837286076,-104.32791837286076,1,28.235956924122018,-104.32791837286076
2026-01-05 00:41:00,82.63521096698985,22.28952663131255,-84.17375560714974,1,pixel6,L1,suburban,1,45.1198382,7.628977707,248.3138068300118,0.365790827,7.250106839,45.12,7.63,82.20395977403945,39.05653774,-80.21098876587267,-17.99133913117488,2,0,104.49512901321523,60.47861275926962,38.18908612795707,21.85991804622539,1,21.85991804622539,-88.52712,-87.36964603019885,-87.36964603019885,-87.36964603019885,1,38.1307102393584,-87.36964603019885
2026-01-01 12:39:00,98.16165831144868,31.773545929112714,-100.23764057991684,1,xiaomi_11,L1,suburban,1,45.11820305,7.630002862,247.27720907923504,0.493993167,1.108426957,45.12,7.63,199.8118496180985,21.5417313,0.2245577832302628,-199.8117234338556,4,0,105.08806365453658,58.507515435935716,26.733969506823,6.926405343087907,1,6.926405343087907,-108.996284,-109.40915102288409,-109.40915102288409,-109.40915102288409,1,25.233108251136652,-109.40915102288409
2026-01-07 21:33:00,89.3431556151525,15.748503521633598,-84.82894788662526,1,oneplus9,L1,suburban,1,45.11924117,7.630156577,233.62511383325148,0.420958572,0.0,45.12,7.63,85.26771809944574,0.7409915,12.28531936344486,-84.37804618515834,1,0,105.1562742407138,60.644763263186576,44.89625974155298,15.813118625561302,1,15.813118625561302,-86.27968,-85.94568103035782,-85.94568103035782,-85.94568103035782,1,42.92348394551716,-85.94568103035782
2026-01-02 18:14:00,92.53106339303208,25.66762163299212,-96.96028221873516,1,xiaomi_11,L1,suburban,1,45.1190635,7.630834251,239.74307832467247,0.402746734,6.594310037,45.12,7.63,122.99797413356818,22.74770213,65.45686763861654,-104.13404880202508,4,0,105.08806365453658,58.507515435935716,32.83989380294359,12.557000261504498,1,12.557000261504498,-96.21267,-96.52423822642226,-96.52423822642226,-96.52423822642226,1,31.551403478597543,-96.52423822642226
2026-01-01 21:15:00,91.56439457153448,21.421257292566448,-86.8403309260672,1,xiaomi_11,L1,suburban,1,45.12097515,7.628994944,256.45983969330393,0.422127384,0.209264366,45.12,7.63,134.0750174863811,33.40087393,-78.8585420472317,108.43173271767998,4,0,105.08806365453658,58.507515435935716,37.086258143369264,13.523669083002105,1,13.523669083002105,-91.51852,-91.7928888105775,-91.7928888105775,-91.7928888105775,1,35.527011491284846,-91.7928888105775
2026-01-06 11:40:00,77.98479324865278,-1.3965590658961131,-63.55872761082991,1,xiaomi_11,L1,suburban,1,45.11964889,7.630229809,235.52699567306536,0.439802952,0.0,45.12,7.63,43.0043717296374,18.63215397,18.03123675631452,-39.041650693824,4,0,105.08806365453658,58.507515435935716,59.90407450183183,27.103270405883805,1,27.103270405883805,-74.05169,-74.187653843233,-74.187653843233,-74.187653843233,1,58.29150185620856,-74.187653843233
