timestamp,lat,lon,env,device,band,AGC,CN0,RSSI,RSSI_pred_raw,RSSI_pred_final,RSSI_pred_cal,RSSI_pred_gated,jammed,jammed_pred
2026-01-01 14:43:00,45.06512914,7.658563566,lab_wired,ublox_wired,L1,77.98349998259694,-8.706086396805379,-51.51767040546569,-55.670464,-55.438049482686374,-55.438049482686374,-55.438049482686374,1,1
2026-01-07 02:50:00,45.06536453,7.658641439,lab_wired,ublox_wired,L1,104.4246956728594,66.68658253500622,-134.05239226783206,-129.41066,-129.5902910794605,-129.5902910794605,,0,0
2026-01-07 04:42:00,45.06527936,7.658783045,lab_wired,ublox_wired,L1,79.01524212766802,-3.388308314859154,-60.8115836078534,-56.91991,-56.69447800910696,-56.69447800910696,-56.69447800910696,1,1
2026-01-06 20:40:00,45.06528858,7.658810549,lab_wired,ublox_wired,L1,107.32975555626427,70.94653847619658,-130.33455668951737,-131.06142,-131.25027201221314,-131.25027201221314,-131.25027201221314,0,1
2026-01-05 02:25:00,45.06533929,7.659038716,lab_wired,ublox_wired,L1,101.42652234492108,65.35444439062454,-120.785989895182,-127.76992,-127.94038351691373,-127.94038351691373,-127.94038351691373,0,1
2026-01-03 20:57:00,45.0653885,7.658613941,lab_wired,ublox_wired,L1,106.6748533012376,69.03580712851944,-136.5317082066902,-130.75581,-130.94296133668655,-130.94296133668655,,0,0
2026-01-03 16:03:00,45.06515132,7.659084609,lab_wired,ublox_wired,L1,83.67810174801043,4.487760917280564,-67.09017025545123,-64.110756,-63.92550449530929,-63.92550449530929,-63.92550449530929,1,1
2026-01-04 23:08:00,45.06514147,7.658558553,lab_wired,ublox_wired,L1,79.18043715142538,-8.256501889898733,-56.84783328258653,-57.13085,-56.90659802139719,-56.90659802139719,-56.90659802139719,1,1
2026-01-02 09:14:00,45.06522724,7.658574568,lab_wired,ublox_wired,L1,80.47037634874276,-6.763253324602083,-57.34372402021753,-58.885155,-58.6707036917234,-58.6707036917234,-58.6707036917234,1,1
2026-01-04 21:06:00,45.06505828,7.658583762,lab_wired,ublox_wired,L1,77.64494365523356,-14.007607144506714,-50.568639141110175,-55.28536,-55.05079245968811,-55.05079245968811,-55.05079245968811,1,1
2026-01-06 04:52:00,45.0652423,7.658648951,lab_wired,ublox_wired,L1,103.6586534264552,70.38427459994128,-129.1675622759876,-129.56439,-129.74488240440212,-129.74488240440212,-129.74488240440212,0,1
2026-01-05 07:21:00,45.06500104,7.659066678,lab_wired,ublox_wired,L1,83.39296796921535,5.058517832403622,-68.31361333444978,-63.595192,-63.4070596628401,-63.4070596628401,-63.4070596628401,1,1
2026-01-03 02:48:00,45.06516958,7.659102778,lab_wired,ublox_wired,L1,84.04871663570636,4.535885221848088,-66.09881901069343,-64.7958,-64.61437571449076,-64.61437571449076,-64.61437571449076,1,1
2026-01-01 18:58:00,45.06504183,7.658689256,lab_wired,ublox_wired,L1,80.45741927219528,-4.218521497964836,-57.55583489096386,-58.866566,-58.652010800248455,-58.652010800248455,-58.652010800248455,1,1
2026-01-05 08:27:00,45.06520144,7.659005176,lab_wired,ublox_wired,L1,106.64073739815196,66.20315275105631,-132.89614606211347,-130.37663,-130.56166164191742,-130.56166164191742,,0,0
2026-01-02 01:06:00,45.0653869,7.658908714,lab_wired,ublox_wired,L1,107.46940343488966,64.04617311667461,-126.60950592320164,-130.61908,-130.8054632857881,-130.8054632857881,-130.8054632857881,0,1
2026-01-04 08:26:00,45.06530872,7.658772461,lab_wired,ublox_wired,L1,82.30963532111046,-3.3093654647754303,-59.894511522949024,-61.727608,-61.52903974969835,-61.52903974969835,-61.52903974969835,1,1
2026-01-02 16:52:00,45.06518999,7.658862695,lab_wired,ublox_wired,L1,83.86025190706647,-2.438485962674393,-63.80454288524129,-64.445335,-64.26195352578021,-64.26195352578021,-64.26195352578021,1,1
2026-01-06 08:30:00,45.06500461,7.658773021,lab_wired,ublox_wired,L1,79.21695770124903,-7.697061863424468,-54.90260089411835,-57.177895,-56.953903734031925,-56.953903734031925,-56.953903734031925,1,1
2026-01-06 20:51:00,45.0652823,7.658584513,lab_wired,ublox_wired,L1,81.83788743438687,-3.722864966893895,-60.736198996742736,-60.959427,-60.75656646263156,-60.75656646263156,-60.75656646263156,1,1
2026-01-04 12:06:00,45.06501902,7.658878212,lab_wired,ublox_wired,L1,81.44047066754872,-3.976584756934981,-62.39177329096361,-60.333374,-60.12701534888176,-60.12701534888176,-60.12701534888176,1,1
2026-01-05 14:38:00,45.06500391,7.658592626,lab_wired,ublox_wired,L1,78.25520988673888,-13.962135400917647,-48.111100681293394,-55.98831,-55.757673760025945,-55.757673760025945,-55.757673760025945,1,1
2026-01-07 20:55:00,45.06537171,7.658819402,lab_wired,ublox_wired,L1,83.23291915904116,1.609300666638558,-66.13862575768492,-63.310184,-63.12045962164004,-63.12045962164004,-63.12045962164004,1,1
2026-01-02 16:30:00,45.06542264,7.658890673,lab_wired,ublox_wired,L1,83.41750666837798,2.8092135030960623,-65.23982869994897,-63.639168,-63.451281221002056,-63.451281221002056,-63.451281221002056,1,1
2026-01-05 16:03:00,45.06536408,7.659008229,lab_wired,ublox_wired,L1,85.08510389604278,9.388200088559351,-70.26910555088578,-68.77005,-68.61083382115616,-68.61083382115616,-68.61083382115616,1,1
2026-01-02 01:12:00,45.06507322,7.659112794,lab_wired,ublox_wired,L1,81.75452459632572,-3.856239893051886,-61.51935690981119,-60.826508,-60.62290442475897,-60.62290442475897,-60.62290442475897,1,1
2026-01-01 18:56:00,45.06537374,7.658516412,lab_wired,ublox_wired,L1,108.72124823160088,69.60760631709095,-125.89704608819208,-131.56734,-131.759019403753,-131.759019403753,,0,0
2026-01-06 05:52:00,45.06532046,7.658770424,lab_wired,ublox_wired,L1,81.35898046200464,-4.357744695049556,-63.16831250927635,-60.207367,-60.000304166612004,-60.000304166612004,-60.000304166612004,1,1
2026-01-06 08:44:00,45.06504136,7.658705815,lab_wired,ublox_wired,L1,77.92407915602874,-5.7753916984289,-53.3932755750479,-55.601997,-55.36920072089848,-55.36920072089848,-55.36920072089848,1,1
2026-01-06 17:07:00,45.06517587,7.658622868,lab_wired,ublox_wired,L1,81.60184758325835,-8.367087776391369,-58.03057846583059,-60.585274,-60.3803226330305,-60.3803226330305,-60.3803226330305,1,1
2026-01-04 06:41:00,45.06505079,7.658910174,lab_wired,ublox_wired,L1,80.99096447210567,-2.4764263825121944,-61.81062277348124,-59.6483,-59.43811344159607,-59.43811344159607,-59.43811344159607,1,1
2026-01-04 04:05:00,45.06534306,7.658615519,lab_wired,ublox_wired,L1,83.56866168657834,8.21958184112896,-67.87363208171907,-64.75297,-64.57130496023656,-64.57130496023656,-64.57130496023656,1,1
2026-01-05 22:37:00,45.06542501,7.658856071,lab_wired,ublox_wired,L1,79.80248505874945,-3.0660173472513925,-60.520289967951065,-57.95285,-57.73318978023261,-57.73318978023261,-57.73318978023261,1,1
2026-01-07 06:17:00,45.06514307,7.658581475,lab_wired,ublox_wired,L1,80.43238019592886,-10.436227596250797,-55.55726661949996,-58.830708,-58.6159522778055,-58.6159522778055,-58.6159522778055,1,1
2026-01-01 15:15:00,45.06513237,7.65861427,lab_wired,ublox_wired,L1,80.42198612645618,-5.7441733200552685,-55.47314359922839,-58.815845,-58.6010071710568,-58.6010071710568,-58.6010071710568,1,1
2026-01-02 20:51:00,45.06515903,7.658910741,lab_wired,ublox_wired,L1,106.55921000966364,67.6308249334292,-133.6628517129966,-130.66985,-130.85651294713608,-130.85651294713608,,0,0
2026-01-07 02:47:00,45.06524303,7.658507699,lab_wired,ublox_wired,L1,81.7013388432631,-6.356926389718852,-58.22603945869424,-60.742157,-60.538082504731456,-60.538082504731456,-60.538082504731456,1,1
2026-01-05 01:51:00,45.06511289,7.658724257,lab_wired,ublox_wired,L1,104.05752479061012,64.52338172476985,-133.12774946060148,-129.05327,-129.23090269109503,-129.23090269109503,,0,0
2026-01-02 13:42:00,45.06519058,7.658769579,lab_wired,ublox_wired,L1,80.41332641869516,-3.44964665235472,-60.6388757741905,-58.803474,-58.58856698081398,-58.58856698081398,-58.58856698081398,1,1
2026-01-07 01:07:00,45.06501119,7.658994581,lab_wired,ublox_wired,L1,83.13140699437683,2.586370880265587,-66.10393078198067,-63.131042,-62.94031661393327,-62.94031661393327,-62.94031661393327,1,1
2026-01-06 03:12:00,45.06501004,7.658952626,lab_wired,ublox_wired,L1,79.44503528726356,-7.865401884824525,-59.86702580747998,-57.47512,-57.25279052495377,-57.25279052495377,-57.25279052495377,1,1
2026-01-01 09:17:00,45.06533194,7.658883648,lab_wired,ublox_wired,L1,102.89342323903048,63.75031398157887,-129.3328365575959,-128.39523,-128.56919044413652,-128.56919044413652,-128.56919044413652,0,1
2026-01-01 14:20:00,45.06543243,7.658641962,lab_wired,ublox_wired,L1,107.28428420270122,68.35564847812138,-135.70322328645395,-130.97945,-131.16784376431377,-131.16784376431377,,0,0
2026-01-07 14:26:00,45.06519096,7.658625455,lab_wired,ublox_wired,L1,80.79385164278511,-9.517577740394616,-55.72234717769715,-59.355553,-59.14373012996657,-59.14373012996657,-59.14373012996657,1,1
2026-01-03 05:30:00,45.06542396,7.658969793,lab_wired,ublox_wired,L1,107.33899457822716,70.2239840490619,-129.0452342602497,-131.04787,-131.23664649394536,-131.23664649394536,,0,0
2026-01-05 16:25:00,45.06520753,7.658745855,lab_wired,ublox_wired,L1,81.22091548233624,-3.696623280435846,-62.26242087755514,-59.99571,-59.78746298387292,-59.78746298387292,-59.78746298387292,1,1
2026-01-01 17:53:00,45.06534507,7.659094537,lab_wired,ublox_wired,L1,106.9137540321844,67.15313177585097,-130.1826579307201,-130.58725,-130.77345559310046,-130.77345559310046,,0,0
2026-01-01 02:55:00,45.06500598,7.659060523,lab_wired,ublox_wired,L1,106.5049874254466,62.75393272690663,-129.42906962380883,-130.10599,-130.28950418975967,-130.28950418975967,-130.28950418975967,0,1
2026-01-03 15:37:00,45.06542797,7.658530586,lab_wired,ublox_wired,L1,86.7259066822269,10.373635800015942,-70.42284120207188,-73.26107,-73.12694894040692,-73.12694894040692,-73.12694894040692,1,1
2026-01-06 15:36:00,45.0653005,7.659053052,lab_wired,ublox_wired,L1,81.94504580992364,-2.6333625995066026,-63.486663872727554,-61.131527,-60.92962819029262,-60.92962819029262,-60.92962819029262,1,1
2026-01-03 20:58:00,45.06521851,7.658611449,lab_wired,ublox_wired,L1,76.21562627644133,-8.42658633313375,-53.32393434062386,-53.788086,-53.54515351103039,-53.54515351103039,-53.54515351103039,1,1
2026-01-03 03:13:00,45.06528009,7.658997132,lab_wired,ublox_wired,L1,84.30680481621086,9.017306621469151,-68.43293153593356,-66.86554,-66.69568130192422,-66.69568130192422,-66.69568130192422,1,1
2026-01-07 15:45:00,45.06522328,7.658734332,lab_wired,ublox_wired,L1,102.74181501483255,69.5282386199323,-125.75001607510612,-129.13956,-129.31767330573965,-129.31767330573965,-129.31767330573965,0,1
2026-01-04 19:25:00,45.06500299,7.658868587,lab_wired,ublox_wired,L1,103.77125856224242,68.8667121402367,-127.44718921667264,-129.55632,-129.73676540083943,-129.73676540083943,,0,0
2026-01-02 04:30:00,45.06520643,7.658682314,lab_wired,ublox_wired,L1,104.73450536576676,65.33853628012852,-128.38952594813298,-129.44377,-129.62358767252485,-129.62358767252485,,0,0
2026-01-04 12:01:00,45.06503689,7.659016964,lab_wired,ublox_wired,L1,82.70058887547961,3.147361195207957,-65.5970866357238,-62.38492,-62.19002315418193,-62.19002315418193,-62.19002315418193,1,1
2026-01-07 18:12:00,45.06518621,7.658912241,lab_wired,ublox_wired,L1,82.12787586579566,1.9923296362716507,-61.90153418700563,-61.42841,-61.22816974004214,-61.22816974004214,-61.22816974004214,1,1
2026-01-07 18:33:00,45.06516046,7.658728853,lab_wired,ublox_wired,L1,82.17967030707436,-2.5368037719425622,-59.64267380698553,-61.513252,-61.313486505749985,-61.313486505749985,-61.313486505749985,1,1
2026-01-01 12:37:00,45.0652306,7.658946772,lab_wired,ublox_wired,L1,82.73447166555364,-0.3033296315954659,-65.81735725847885,-62.44277,-62.24819629171889,-62.24819629171889,-62.24819629171889,1,1
2026-01-07 12:59:00,45.06511823,7.658530969,lab_wired,ublox_wired,L1,79.28228932401144,-11.457981145430804,-52.68212304028412,-57.26243,-57.03890978268468,-57.03890978268468,-57.03890978268468,1,1
2026-01-05 08:47:00,45.06509982,7.658653398,lab_wired,ublox_wired,L1,79.62214737367587,-4.691305841977187,-55.28549531080033,-57.709995,-57.488977682968155,-57.488977682968155,-57.488977682968155,1,1
2026-01-01 03:46:00,45.06506226,7.659068563,lab_wired,ublox_wired,L1,83.73174566542608,0.8932985054731764,-63.08144020459544,-64.20886,-64.02415907830799,-64.02415907830799,-64.02415907830799,1,1
