timestamp,AGC,CN0,RSSI,jammed,device,band,env,is_synth,lat,lon,h_m,building_density,local_signal_variance,jammer_lat,jammer_lon,dist_to_jammer,Elevation,x_enu,y_enu,device_idx,band_idx,AGC_base,CN0_base,Delta_CN0,Delta_AGC_raw,AGC_sign,Delta_AGC,RSSI_pred_raw,RSSI_pred,RSSI_pred_cal,RSSI_pred_final,jammed_pred,detection_score,RSSI_pred_gated
2026-01-01 14:43:00,77.98349998259694,-8.706086396805379,-51.51767040546569,1,ublox_wired,L1,lab_wired,1,45.06512914,7.658563566,267.67034379043525,0.848445034,8.457672901,45.065,7.6585,15.202779968757318,8.639123896,4.992310716496174,14.35971282750481,4,0,105.87554960757572,67.2515552770886,60.0,27.89204962497878,1,27.89204962497878,-55.670464,-55.438049482686374,-55.438049482686374,-55.438049482686374,1,60.1462068083423,-55.438049482686374
2026-01-07 02:50:00,104.4246956728594,66.68658253500622,-134.05239226783206,0,ublox_wired,L1,lab_wired,1,45.06536453,7.658641439,230.85118417497443,0.941465969,5.974259721,45.065,7.6585,42.02843474498447,33.79126203,11.108256543347366,40.53388660960849,4,0,105.87554960757572,67.2515552770886,0.5649727420823751,1.4508539347163207,1,1.4508539347163207,-129.41066,-129.5902910794605,-129.5902910794605,-129.5902910794605,0,1.1452444567927837,
2026-01-07 04:42:00,79.01524212766802,-3.388308314859154,-60.8115836078534,1,ublox_wired,L1,lab_wired,1,45.06527936,7.658783045,236.67251350472617,0.928699818,7.084291959,45.065,7.6585,38.198064500593546,1.211028,22.229628838632816,31.06341470746783,4,0,105.87554960757572,67.2515552770886,60.0,26.860307479907704,1,26.860307479907704,-56.91991,-56.69447800910696,-56.69447800910696,-56.69447800910696,1,59.917232768876865,-56.69447800910696
2026-01-06 20:40:00,107.32975555626427,70.94653847619658,-130.33455668951737,0,ublox_wired,L1,lab_wired,1,45.06528858,7.658810549,260.78854370220193,0.896511087,0.0,45.065,7.6585,40.305568635908585,19.49696892,24.389722504241583,32.08863193141816,4,0,105.87554960757572,67.2515552770886,-3.6949831991079805,-1.4542059486885535,1,-1.4542059486885535,-131.06142,-131.25027201221314,-131.25027201221314,-131.25027201221314,1,3.648673757687732,-131.25027201221314
2026-01-05 02:25:00,101.42652234492108,65.35444439062454,-120.785989895182,0,ublox_wired,L1,lab_wired,1,45.06533929,7.659038716,262.73784561505414,0.863601796,6.364321961,45.065,7.6585,56.68716164170152,36.28021931,42.309373878536505,37.72732666116973,4,0,105.87554960757572,67.2515552770886,1.8971108864640627,4.4490272626546385,1,4.4490272626546385,-127.76992,-127.94038351691373,-127.94038351691373,-127.94038351691373,1,3.5876042471403635,-127.94038351691373
2026-01-03 20:57:00,106.6748533012376,69.03580712851944,-136.5317082066902,0,ublox_wired,L1,lab_wired,1,45.0653885,7.658613941,253.7909046071273,0.888042868,2.668076085,45.065,7.6585,44.11633981429853,30.56448133,8.948634102329471,43.19922900137557,4,0,105.87554960757572,67.2515552770886,-1.784251851430838,-0.7993036936618836,1,-0.7993036936618836,-130.75581,-130.94296133668655,-130.94296133668655,-130.94296133668655,0,1.781909378642252,
2026-01-03 16:03:00,83.67810174801043,4.487760917280564,-67.09017025545123,1,ublox_wired,L1,lab_wired,1,45.06515132,7.659084609,260.4289258548601,0.935147562,4.407110642,45.065,7.6585,48.899713505657125,8.832655456,45.91369247196814,16.82601629991133,4,0,105.87554960757572,67.2515552770886,60.0,22.197447859565287,1,22.197447859565287,-64.110756,-63.92550449530929,-63.92550449530929,-63.92550449530929,1,58.98094825904668,-63.92550449530929
2026-01-04 23:08:00,79.18043715142538,-8.256501889898733,-56.84783328258653,1,ublox_wired,L1,lab_wired,1,45.06514147,7.658558553,257.2220361483157,0.86355314,2.749102307,45.065,7.6585,16.38912821549702,25.76143918,4.598602545116642,15.730746272699438,4,0,105.87554960757572,67.2515552770886,60.0,26.69511245615034,1,26.69511245615034,-57.13085,-56.90659802139719,-56.90659802139719,-56.90659802139719,1,59.88129327554548,-56.90659802139719
2026-01-02 09:14:00,80.47037634874276,-6.763253324602083,-57.34372402021753,1,ublox_wired,L1,lab_wired,1,45.06522724,7.658574568,263.0645738208251,0.978207121,8.596175964,45.065,7.6585,25.93772788367437,24.94339235,5.856379597703106,25.2679351308164,4,0,105.87554960757572,67.2515552770886,60.0,25.40517325883296,1,25.40517325883296,-58.885155,-58.6707036917234,-58.6707036917234,-58.6707036917234,1,59.60757428180088,-58.6707036917234
2026-01-04 21:06:00,77.64494365523356,-14.007607144506714,-50.568639141110175,1,ublox_wired,L1,lab_wired,1,45.06505828,7.658583762,254.7888692877936,0.972857896,7.82719946,45.065,7.6585,9.234291957685988,43.04687101,6.578452792962577,6.480440325359613,4,0,105.87554960757572,67.2515552770886,60.0,28.23060595234216,1,28.23060595234216,-55.28536,-55.05079245968811,-55.05079245968811,-55.05079245968811,1,60.22302722981426,-55.05079245968811
2026-01-06 04:52:00,103.6586534264552,70.38427459994128,-129.1675622759876,0,ublox_wired,L1,lab_wired,1,45.0652423,7.658648951,254.0691288552925,0.924055389,1.717415397,45.065,7.6585,29.37258146102601,27.63710788,11.698229769625756,26.94253072637481,4,0,105.87554960757572,67.2515552770886,-3.1327193228526795,2.216896181120518,1,2.216896181120518,-129.56439,-129.74488240440212,-129.74488240440212,-129.74488240440212,1,3.349843286822652,-129.74488240440212
2026-01-05 07:21:00,83.39296796921535,5.058517832403622,-68.31361333444978,1,ublox_wired,L1,lab_wired,1,45.06500104,7.659066678,239.79646967254223,0.934627004,0.0,45.065,7.6585,44.50558793274663,28.74831707,44.50543769024045,0.1156427237976132,4,0,105.87554960757572,67.2515552770886,60.0,22.482581638360372,1,22.482581638360372,-63.595192,-63.4070596628401,-63.4070596628401,-63.4070596628401,1,59.033483416317374,-63.4070596628401
2026-01-03 02:48:00,84.04871663570636,4.535885221848088,-66.09881901069343,1,ublox_wired,L1,lab_wired,1,45.06516958,7.659102778,260.7398048927956,0.776784394,4.054036559,45.065,7.6585,50.95783828096885,30.08331312,47.34063916376924,18.85643566094008,4,0,105.87554960757572,67.2515552770886,60.0,21.826832971869365,1,21.826832971869365,-64.7958,-64.61437571449076,-64.61437571449076,-64.61437571449076,1,58.913597196133175,-64.61437571449076
2026-01-01 18:58:00,80.45741927219528,-4.218521497964836,-57.55583489096386,1,ublox_wired,L1,lab_wired,1,45.06504183,7.658689256,243.57152924198,0.923598873,4.173996405,45.065,7.6585,15.574448902154613,25.75570436,14.863681165467732,4.651283781618238,4,0,105.87554960757572,67.2515552770886,60.0,25.41813033538044,1,25.41813033538044,-58.866566,-58.652010800248455,-58.652010800248455,-58.652010800248455,1,59.610262420753685,-58.652010800248455
2026-01-05 08:27:00,106.64073739815196,66.20315275105631,-132.89614606211347,0,ublox_wired,L1,lab_wired,1,45.06520144,7.659005176,251.9116247346705,0.949493377,2.285945245,45.065,7.6585,45.56142762078274,8.155010823,39.67522824353777,22.399106023835127,4,0,105.87554960757572,67.2515552770886,1.048402526032291,-0.7651877905762348,1,-0.7651877905762348,-130.37663,-130.56166164191742,-130.56166164191742,-130.56166164191742,0,1.1286541906309864,
2026-01-02 01:06:00,107.46940343488966,64.04617311667461,-126.60950592320164,0,ublox_wired,L1,lab_wired,1,45.0653869,7.658908714,253.30576104515808,0.83033318,0.422728826,45.065,7.6585,53.67682923917008,22.93197938,32.09935000143168,43.02131711903544,4,0,105.87554960757572,67.2515552770886,3.20538216041399,-1.5938538273139358,1,-1.5938538273139358,-130.61908,-130.8054632857881,-130.8054632857881,-130.8054632857881,1,3.2373380523928135,-130.8054632857881
2026-01-04 08:26:00,82.30963532111046,-3.3093654647754303,-59.894511522949024,1,ublox_wired,L1,lab_wired,1,45.06530872,7.658772461,238.72075536325423,0.879619269,9.813311992,45.065,7.6585,40.45132050157483,29.65481648,21.39838860606256,34.32809775366325,4,0,105.87554960757572,67.2515552770886,60.0,23.565914286465258,1,23.565914286465258,-61.727608,-61.52903974969835,-61.52903974969835,-61.52903974969835,1,59.2387496526993,-61.52903974969835
