timestamp,AGC,CN0,RSSI,jammed,device,band,env,is_synth,lat,lon,h_m,building_density,local_signal_variance,jammer_lat,jammer_lon,dist_to_jammer,Elevation,x_enu,y_enu,device_idx,band_idx,AGC_base,CN0_base,Delta_AGC,Delta_CN0,AGC_sign,Delta_AGC_oriented,RSSI_pred_raw,RSSI_pred,RSSI_pred_cal,RSSI_pred_final,jammed_pred,detection_score,RSSI_pred_gated
2026-01-01 14:43:00,77.98349998259694,-8.706086396805379,-51.51767040546569,1,ublox_wired,L1,lab_wired,1,45.06512914,7.658563566,267.67034379043525,0.848445034,8.457672901,45.065,7.6585,15.202779968757318,8.639123896,4.992310716496174,14.35971282750481,4,0,105.50095190425967,69.30417403091113,-27.517451921662726,-78.0102604277165,-1,27.517451921662726,-54.173096,-53.99622544133805,-53.99622544133805,-53.99622544133805,1,82.8748968835488,-53.99622544133805
2026-01-07 02:50:00,104.4246956728594,66.68658253500622,-134.05239226783206,0,ublox_wired,L1,lab_wired,1,45.06536453,7.658641439,230.85118417497443,0.941465969,5.974259721,45.065,7.6585,42.02843474498447,33.79126203,11.108256543347366,40.53388660960849,4,0,105.50095190425967,69.30417403091113,-1.076256231400265,-2.617591495904904,-1,1.076256231400265,-129.4766,-129.86770477164686,-129.86770477164686,-129.86770477164686,0,2.808722389142592,
2026-01-07 04:42:00,79.01524212766802,-3.388308314859154,-60.8115836078534,1,ublox_wired,L1,lab_wired,1,45.06527936,7.658783045,236.67251350472617,0.928699818,7.084291959,45.065,7.6585,38.198064500593546,1.211028,22.229628838632816,31.06341470746783,4,0,105.50095190425967,69.30417403091113,-26.485709776591648,-72.69248234577029,-1,26.485709776591648,-57.55429,-57.402923415397915,-57.402923415397915,-57.402923415397915,1,77.37065770508579,-57.402923415397915
2026-01-06 20:40:00,107.32975555626427,70.94653847619658,-130.33455668951737,0,ublox_wired,L1,lab_wired,1,45.06528858,7.658810549,260.78854370220193,0.896511087,0.0,45.065,7.6585,40.305568635908585,19.49696892,24.389722504241583,32.08863193141816,4,0,105.50095190425967,69.30417403091113,1.8288036520046091,1.6423644452854518,-1,-1.8288036520046091,-130.9961,-131.3986664470511,-131.3986664470511,-131.3986664470511,0,2.139818229241089,
2026-01-05 02:25:00,101.42652234492108,65.35444439062454,-120.785989895182,0,ublox_wired,L1,lab_wired,1,45.06533929,7.659038716,262.73784561505414,0.863601796,6.364321961,45.065,7.6585,56.68716164170152,36.28021931,42.309373878536505,37.72732666116973,4,0,105.50095190425967,69.30417403091113,-4.074429559338583,-3.9497296402865913,-1,4.074429559338583,-128.16905,-128.55030165735846,-128.55030165735846,-128.55030165735846,1,5.008325820004845,-128.55030165735846
2026-01-03 20:57:00,106.6748533012376,69.03580712851944,-136.5317082066902,0,ublox_wired,L1,lab_wired,1,45.0653885,7.658613941,253.7909046071273,0.888042868,2.668076085,45.065,7.6585,44.11633981429853,30.56448133,8.948634102329471,43.19922900137557,4,0,105.50095190425967,69.30417403091113,1.1739013969779393,-0.2683669023916906,-1,-1.1739013969779393,-130.53406,-130.93314537365188,-130.93314537365188,-130.93314537365188,0,0.8829080139133029,
2026-01-03 16:03:00,83.67810174801043,4.487760917280564,-67.09017025545123,1,ublox_wired,L1,lab_wired,1,45.06515132,7.659084609,260.4289258548601,0.935147562,4.407110642,45.065,7.6585,48.899713505657125,8.832655456,45.91369247196814,16.82601629991133,4,0,105.50095190425967,69.30417403091113,-21.82285015624923,-64.81641311363056,-1,21.82285015624923,-67.07963,-67.0001061720738,-67.0001061720738,-67.0001061720738,1,68.6858757491246,-67.0001061720738
2026-01-04 23:08:00,79.18043715142538,-8.256501889898733,-56.84783328258653,1,ublox_wired,L1,lab_wired,1,45.06514147,7.658558553,257.2220361483157,0.86355314,2.749102307,45.065,7.6585,16.38912821549702,25.76143918,4.598602545116642,15.730746272699438,4,0,105.50095190425967,69.30417403091113,-26.320514752834285,-77.56067592080986,-1,26.320514752834285,-55.182053,-55.012792480188,-55.012792480188,-55.012792480188,1,82.2245972750944,-55.012792480188
2026-01-02 09:14:00,80.47037634874276,-6.763253324602083,-57.34372402021753,1,ublox_wired,L1,lab_wired,1,45.06522724,7.658574568,263.0645738208251,0.978207121,8.596175964,45.065,7.6585,25.93772788367437,24.94339235,5.856379597703106,25.2679351308164,4,0,105.50095190425967,69.30417403091113,-25.030575555516904,-76.06742735551322,-1,25.030575555516904,-56.866352,-56.70979589842515,-56.70979589842515,-56.70979589842515,1,80.51553492123402,-56.70979589842515
2026-01-04 21:06:00,77.64494365523356,-14.007607144506714,-50.568639141110175,1,ublox_wired,L1,lab_wired,1,45.06505828,7.658583762,254.7888692877936,0.972857896,7.82719946,45.065,7.6585,9.234291957685988,43.04687101,6.578452792962577,6.480440325359613,4,0,105.50095190425967,69.30417403091113,-27.856008249026104,-83.31178117541785,-1,27.856008249026104,-51.782837,-51.58793795435519,-51.58793795435519,-51.58793795435519,1,88.25406372892554,-51.58793795435519
